  0.2833333333333333E+00   0.2048383910069153E+03   0.2774494082044661E-10   0.6997959706353811E-08   0.5935464393452194E-08   0.8340100844931403E-31   0.9002126881092780E+00   0.7637410896941635E-39   0.3961833032414530E+01   0.6159404594943064E-14   0.1606998098228975E-19   0.1155204242808714E-23   0.5661166276393258E-14   0.2199053542349616E+01   0.2617644890494971E+01   0.5810232536522655E-06   0.7300333074594043E-01   0.3745532809412294E-03   0.1472962281803211E+03   0.8768386923712616E-02   0.1101476625644531E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.3000000000000000E+00   0.2048426052936774E+03   0.3507174051241726E-10   0.8300373301354257E-08   0.7451295408709846E-08   0.8340496734348034E-31   0.9002126868068643E+00   0.7639134348269716E-39   0.3961309995820774E+01   0.8208392356610092E-14   0.1699924157689171E-19   0.1311244932631006E-23   0.6025343402519584E-14   0.2195378070861179E+01   0.2617769145336478E+01   0.6886794706243911E-06   0.7718036668683143E-01   0.3984262706671914E-03   0.1472962043073240E+03   0.9275428009219435E-02   0.1233570538118791E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.3166666666666667E+00   0.2048468133468721E+03   0.4375496187253984E-10   0.9754310788879385E-08   0.9239298896503792E-08   0.8340919058701858E-31   0.9002126853529266E+00   0.7640878510932778E-39   0.3960787015579033E+01   0.1076318377649105E-13   0.1792674096103412E-19   0.1476764361399035E-23   0.6388665834898220E-14   0.2191709655960879E+01   0.2617901697113424E+01   0.8087486014437406E-06   0.8134458457216551E-01   0.4222391609790891E-03   0.1472961804944250E+03   0.9781508272015387E-02   0.1372991788069134E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.3333333333333333E+00   0.2048510151785722E+03   0.5394983780751427E-10   0.1136793725761882E-07   0.1132993880805470E-07   0.8341367749635625E-31   0.9002126837393004E+00   0.7642643165534329E-39   0.3960264091001024E+01   0.1390979719155627E-13   0.1885248230516327E-19   0.1651668795864557E-23   0.6751092828600755E-14   0.2188048283892531E+01   0.2618042524371034E+01   0.9418810717795484E-06   0.8549601759176768E-01   0.4459892003188312E-03   0.1472961567443755E+03   0.1028662944073883E-01   0.1519716918543477E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.3500000000000000E+00   0.2048552108008252E+03   0.6581941277628089E-10   0.1314939165040388E-07   0.1375522977277525E-07   0.8341842736246519E-31   0.9002126819578461E+00   0.7644428139526399E-39   0.3959741221401013E+01   0.1774287029073769E-13   0.1977646877676770E-19   0.1835867484709429E-23   0.7112597343525573E-14   0.2184393940927980E+01   0.2618191604855573E+01   0.1088723295367885E-05   0.8963469885451178E-01   0.4696744990730368E-03   0.1472961330590649E+03   0.1079079324244313E-01   0.1673722535366987E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.3666666666666666E+00   0.2048594002256541E+03   0.7953446061896427E-10   0.1510678683416981E-07   0.1654872752273450E-07   0.8342343945893351E-31   0.9002126800004506E+00   0.7646233293484739E-39   0.3959218406095819E+01   0.2236595317527350E-13   0.2069870354037474E-19   0.2029272279219819E-23   0.7473162004438867E-14   0.2180746613367047E+01   0.2618348915767696E+01   0.1249917690654380E-05   0.9376066138852046E-01   0.4932937760722160E-03   0.1472961094397742E+03   0.1129400140259027E-01   0.1834985306980699E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.3833333333333334E+00   0.2048635834650565E+03   0.9527340311598872E-10   0.1724820966973753E-07   0.1974551935686568E-07   0.8342871304766340E-31   0.9002126778590277E+00   0.7648058511418258E-39   0.3958695644404790E+01   0.2789178721644510E-13   0.2161918975754591E-19   0.2231797276277029E-23   0.7832776248641814E-14   0.2177106287537451E+01   0.2618514433941275E+01   0.1426102697376846E-05   0.9787393814136462E-01   0.5168461796072860E-03   0.1472960858873549E+03   0.1179625564504448E-01   0.2003481964280625E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.4000000000000000E+00   0.2048677605310052E+03   0.1132222291197889E-09   0.1958172108141543E-07   0.2338221464477387E-07   0.8343424738289190E-31   0.9002126755255161E+00   0.7649903693926906E-39   0.3958172935649807E+01   0.3444257005250228E-13   0.2253793058687114E-19   0.2443358502764000E-23   0.8191434312151719E-14   0.2173472949794764E+01   0.2618688135969614E+01   0.1617912793088010E-05   0.1019745619802621E+00   0.5403311610589278E-03   0.1472960624023555E+03   0.1229755769206595E-01   0.2179189300457355E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.4166666666666667E+00   0.2048719314354482E+03   0.1335744141670788E-09   0.2211535612642176E-07   0.2749693537000071E-07   0.8344004171402943E-31   0.9002126729918811E+00   0.7651768753370725E-39   0.3957650279155272E+01   0.4215020706750965E-13   0.2345492918396196E-19   0.2663873647386947E-23   0.8549133807910660E-14   0.2169846586522346E+01   0.2618869998294520E+01   0.1825978509618582E-05   0.1060625656922759E+00   0.5637483856741499E-03   0.1472960389851105E+03   0.1279790926430456E-01   0.2362084170836122E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.4333333333333333E+00   0.2048760961903088E+03   0.1565308405238728E-09   0.2485712406412808E-07   0.3212930671260325E-07   0.8344609528766178E-31   0.9002126702501133E+00   0.7653653610458845E-39   0.3957127674248106E+01   0.5115654969541708E-13   0.2437018870144391E-19   0.2893261838825928E-23   0.8905874721992983E-14   0.2166227184131277E+01   0.2619059997269145E+01   0.2050926449480865E-05   0.1101379819845121E+00   0.5870976695705666E-03   0.1472960156358037E+03   0.1329731208079365E-01   0.2552143492717335E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.4500000000000000E+00   0.2048802548074855E+03   0.1822997176440807E-09   0.2781500842512443E-07   0.3732044767090540E-07   0.8345240734896230E-31   0.9002126672922288E+00   0.7655558191841038E-39   0.3956605120257733E+01   0.6161362089218301E-13   0.2528371228894792E-19   0.3131443465674291E-23   0.9261658704939816E-14   0.2162614729060304E+01   0.2619258109202307E+01   0.2293379302213113E-05   0.1142008434843163E+00   0.6103789352587100E-03   0.1472959923545122E+03   0.1379576785894385E-01   0.2749344245217563E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.4666666666666667E+00   0.2048844072988521E+03   0.2110965030400697E-09   0.3099696708010662E-07   0.4311296172227991E-07   0.8345897714268728E-31   0.9002126641102701E+00   0.7657482428407104E-39   0.3956082616516081E+01   0.7368382811702268E-13   0.2619550309310168E-19   0.3378340032292234E-23   0.9616488571468257E-14   0.2159009207775778E+01   0.2619464310389749E+01   0.2553955860664856E-05   0.1182511827394712E+00   0.6335921802389620E-03   0.1472959691412384E+03   0.1429327831453695E-01   0.2953663469110967E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.4833333333333333E+00   0.2048885536762577E+03   0.2431438235735480E-09   0.3441093230858615E-07   0.4955092752282017E-07   0.8346580391387840E-31   0.9002126606963048E+00   0.7659426254086122E-39   0.3955560162357568E+01   0.8754016416082965E-13   0.2710556425752000E-19   0.3633874044540824E-23   0.9970367947303507E-14   0.2155410606771593E+01   0.2619678577136151E+01   0.2833271037223398E-05   0.1222890322183915E+00   0.6567374548297982E-03   0.1472959459959317E+03   0.1478984516171985E-01   0.3165078266671178E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.5000000000000000E+00   0.2048926939515271E+03   0.2786713971800381E-09   0.3806481086742325E-07   0.5667988964576128E-07   0.8347288690835579E-31   0.9002126570424261E+00   0.7661389604998361E-39   0.3955037757119102E+01   0.1033663961556760E-12   0.2801389892279522E-19   0.3897968919805589E-23   0.1032330101988794E-13   0.2151818912569127E+01   0.2619900885770635E+01   0.3131935879981686E-05   0.1263144243103204E+00   0.6798148465137792E-03   0.1472959229185045E+03   0.1528547011299849E-01   0.3383565801513592E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.5166666666666667E+00   0.2048968281364604E+03   0.3179159550418959E-09   0.4196648405918366E-07   0.6454684935850992E-07   0.8348022537306536E-31   0.9002126531407529E+00   0.7663372418856677E-39   0.3954515400140068E+01   0.1213572430942350E-12   0.2892051022648743E-19   0.4170548916423602E-23   0.1067529236243276E-13   0.2148234111717183E+01   0.2620131212657662E+01   0.3450557588847772E-05   0.1303273913255238E+00   0.7028244688853851E-03   0.1472958999088428E+03   0.1578015487923185E-01   0.3609103298438129E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.5333333333333333E+00   0.2049009562428335E+03   0.3611211642245651E-09   0.4612380780031949E-07   0.7320025543814414E-07   0.8348781855632332E-31   0.9002126489834289E+00   0.7665374634543493E-39   0.3953993090762319E+01   0.1417185421822018E-12   0.2982540130311404E-19   0.4451539078402607E-23   0.1102634680975353E-13   0.2144656190791928E+01   0.2620369534204694E+01   0.3789739531596068E-05   0.1343279654954856E+00   0.7257664538479698E-03   0.1472958769668146E+03   0.1627390116962608E-01   0.3841668043272393E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.5500000000000000E+00   0.2049050782823975E+03   0.4085375507894035E-09   0.5054461268917456E-07   0.8268999502524316E-07   0.8349566570798597E-31   0.9002126445626237E+00   0.7667396191812124E-39   0.3953470828330180E+01   0.1646674043405095E-12   0.3072857528413996E-19   0.4740865192063167E-23   0.1137646937066808E-13   0.2141085136396830E+01   0.2620615826867540E+01   0.4150081259860580E-05   0.1383161789731005E+00   0.7486409461047523E-03   0.1472958540922750E+03   0.1676671069172854E-01   0.4081237382715261E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.5666666666666667E+00   0.2049091942668796E+03   0.4604224233945440E-09   0.5523670407381509E-07   0.9306738451590916E-07   0.8350376607956990E-31   0.9002126398705322E+00   0.7669437031075736E-39   0.3952948612190428E+01   0.1904323591675139E-12   0.3163003529796718E-19   0.5038453751896431E-23   0.1172566516620939E-13   0.2137520935162605E+01   0.2620870067154101E+01   0.4532178525070360E-05   0.1422920638328686E+00   0.7714480992695014E-03   0.1472958312850699E+03   0.1725858515142198E-01   0.4327788724180914E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.5833333333333334E+00   0.2049133042079825E+03   0.5170397973932045E-09   0.6020786211968582E-07   0.1043851604918428E-06   0.8351211892433352E-31   0.9002126348993745E+00   0.7671497093258416E-39   0.3952426441692290E+01   0.2192534896644904E-12   0.3252978446992441E-19   0.5344231933494810E-23   0.1207393938606518E-13   0.2133963573747152E+01   0.2621132231626968E+01   0.4936623294327348E-05   0.1462556520710876E+00   0.7941880731208050E-03   0.1472958085450394E+03   0.1774952625291875E-01   0.4581299535643259E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.6000000000000000E+00   0.2049174081173846E+03   0.5786603194368702E-09   0.6546584187709199E-07   0.1166974706883345E-06   0.8352072349733500E-31   0.9002126296413951E+00   0.7673576319689611E-39   0.3951904316187439E+01   0.2513825570208608E-12   0.3342782592225707E-19   0.5658127571879528E-23   0.1242129725788653E-13   0.2130413038835495E+01   0.2621402296905207E+01   0.5364003766226815E-05   0.1502069756060453E+00   0.8168610316637658E-03   0.1472957858720192E+03   0.1823953569875501E-01   0.4841747345480790E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.6166666666666667E+00   0.2049215060067405E+03   0.6455611925889329E-09   0.7101837334850826E-07   0.1300598650000352E-06   0.8352957905547066E-31   0.9002126240888636E+00   0.7675674652029708E-39   0.3951382235029981E+01   0.2870831157486239E-12   0.3432416277411698E-19   0.5980069143926818E-23   0.1276774402568244E-13   0.2126869317139727E+01   0.2621680239665578E+01   0.5814904386620612E-05   0.1541460662782115E+00   0.8394671417617708E-03   0.1472957632658422E+03   0.1872861518978509E-01   0.5109109742321865E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.6333333333333333E+00   0.2049255978876805E+03   0.7180261019527563E-09   0.7687316155571415E-07   0.1445292865243685E-06   0.8353868485750093E-31   0.9002126182340754E+00   0.7677792032217280E-39   0.3950860197576455E+01   0.3266306194485582E-12   0.3521879814155212E-19   0.6309985753895481E-23   0.1311328493462944E-13   0.2123332395398949E+01   0.2621966036643353E+01   0.6289905864323425E-05   0.1580729558504297E+00   0.8620065721707658E-03   0.1472957407263392E+03   0.1921676642517582E-01   0.5383364374890389E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.6500000000000000E+00   0.2049296837718108E+03   0.7963451408167506E-09   0.8303788660675736E-07   0.1601640626424495E-06   0.8354804016406741E-31   0.9002126120693501E+00   0.7679928402431827E-39   0.3950338203185817E+01   0.3703125174839565E-12   0.3611173513749636E-19   0.6647807121294410E-23   0.1345792522041046E-13   0.2119802260379209E+01   0.2622259664632849E+01   0.6789585186762247E-05   0.1619876760081075E+00   0.8844794928577157E-03   0.1472957182533402E+03   0.1970399110240084E-01   0.5664488951851908E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.6666666666666666E+00   0.2049337636707135E+03   0.8808147373178801E-09   0.8952020376274469E-07   0.1770238961373739E-06   0.8355764423770394E-31   0.9002126055870332E+00   0.7682083705067233E-39   0.3949816251219443E+01   0.4184283428309489E-12   0.3700297687175972E-19   0.6993463570512434E-23   0.1380167010175113E-13   0.2116278898873448E+01   0.2622561100487763E+01   0.7314515635569215E-05   0.1658902583594072E+00   0.9068860745197070E-03   0.1472956958466740E+03   0.2019029091723511E-01   0.5952461241660129E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.6833333333333333E+00   0.2049378375959472E+03   0.9717375816240719E-09   0.9632774350446152E-07   0.1951698563497413E-06   0.8356749634284198E-31   0.9002125987794938E+00   0.7684257882713004E-39   0.3949294341041111E+01   0.4712897913678990E-12   0.3789252645101802E-19   0.7346886021774401E-23   0.1414452477521338E-13   0.2112762297701436E+01   0.2622870321121356E+01   0.7865266802118081E-05   0.1697807344354357E+00   0.9292264882447238E-03   0.1472956735061694E+03   0.2067566756374939E-01   0.6247259072403847E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.7000000000000000E+00   0.2049419055590464E+03   0.1069422553635225E-08   0.1034681115988201E-06   0.2146643703702805E-06   0.8357759574581383E-31   0.9002125916391255E+00   0.7686450878140884E-39   0.3948772472017003E+01   0.5292207928599390E-12   0.3878038697880315E-19   0.7708005983095394E-23   0.1448649441158279E-13   0.2109252443709715E+01   0.2623187303506556E+01   0.8442404603004471E-05   0.1736591356904336E+00   0.9515009052724377E-03   0.1472956512316546E+03   0.2116012273430472E-01   0.6548860331654261E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.7166666666666667E+00   0.2049459675715216E+03   0.1174184651201885E-08   0.1109488891651374E-06   0.2355712142694384E-06   0.8358794171485350E-31   0.9002125841583477E+00   0.7688662634295301E-39   0.3948250643515697E+01   0.5925575738884348E-12   0.3966656155549314E-19   0.8076755542987554E-23   0.1482758415338058E-13   0.2105749323771549E+01   0.2623512024675970E+01   0.9046491295470133E-05   0.1775254935019647E+00   0.9737094968256221E-03   0.1472956290229582E+03   0.2164365811954704E-01   0.6857242966312713E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.7333333333333333E+00   0.2049500236448597E+03   0.1286344918860183E-08   0.1187776327412418E-06   0.2579555043638034E-06   0.8359853352009554E-31   0.9002125763296041E+00   0.7690893094286481E-39   0.3947728854908152E+01   0.6616487129690402E-12   0.4055105327830226E-19   0.8453067363736048E-23   0.1516779911316943E-13   0.2102252924786852E+01   0.2623844461721859E+01   0.9678085492771379E-05   0.1813798391711033E+00   0.9958524339914257E-03   0.1472956068799088E+03   0.2212627540840176E-01   0.7172384982458856E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
  0.7500000000000000E+00   0.2049540737905240E+03   0.1406230377081217E-08   0.1269618743494116E-06   0.2818836885192263E-06   0.8360937043357327E-31   0.9002125681453622E+00   0.7693142201385592E-39   0.3947207105567712E+01   0.7368551880960314E-12   0.4143386524127157E-19   0.8836874675107555E-23   0.1550714437241957E-13   0.2098763233682139E+01   0.2624184591796077E+01   0.1033774217949191E-04   0.1852222039226232E+00   0.1017929887637848E-02   0.1472955848023352E+03   0.2260797628806851E-01   0.7494264445199180E-02   0.1000000000000000E+07   0.2100000000000000E+05   0.6000000000000000E+04   0.0000000000000000E+00
